seed,arm,bank_id,base_map_cluster_id,canonical_base_map_digest,canonical_bank_digest,city_id,evaluation_scope,unified_response_probe_active_patch_nmse,probe_copy_active_patch_nmse,unified_response_probe_action_swap_exact_patch_nmse,probe_action_swap_active_patch_nmse,probe_action_swap_exact_count,probe_action_swap_fallback_count,probe_action_swap_failed_count,probe_action_swap_exact_fraction,probe_without_map_active_patch_nmse,probe_edit_only_active_patch_nmse,probe_csi_only_active_patch_nmse,probe_oracle_x_active_patch_nmse,native_target_free_full_channel_nmse,native_copy_full_channel_nmse,native_no_action_full_channel_nmse,native_target_free_action_swap_exact_full_channel_nmse,native_action_swap_full_channel_nmse,native_latent_nmse,native_latent_copy_nmse,native_latent_no_action_nmse,native_latent_action_swap_exact_target_nmse,native_latent_action_swap_nmse,native_action_swap_exact_count,native_action_swap_fallback_count,native_action_swap_failed_count,native_action_swap_exact_fraction,native_delta_direction_cosine,native_delta_relative_magnitude_error,native_sgcs,native_path_loss_change_mae,native_delay_spread_change_mae,native_angular_spread_change_mae,native_path_loss_direction_accuracy,native_delay_spread_direction_accuracy,native_angular_spread_direction_accuracy,native_transition_skill,native_null_patch_count,native_null_delta_rms_mean,native_null_violation_rate,native_latent_null_delta_rms_mean,native_latent_null_violation_rate,native_mask_bank,native_input_contract,n_active_patches,artifact_label,dataset_sha256,config_sha256,fixture,scientific_use,source_tree_sha256,requirements_lock_sha256,runtime_provenance_sha256
17,alignment,fixture-bank-17,fixture-base-17,86a59d2849e34c3a9889d58bb3b67b946ca9eb639083798f219989137e7f4536,b8fec4fd063826ac29c6cc8d291ad3a1a89347817c28241565eb44269fa8c24d,target-b,target:target-b,0.0508735636702718,0.051758653689222466,,,0,0,152,0.0,0.05004271213278282,0.05037105868017449,0.08283521424980644,0.050069498632707425,0.9577935719483476,0.050122603575757395,0.958965739587214,,,1.0070942373432572,0.05166744068264961,1.0068609444437373,,,0,0,20,0.0,-0.06313168647248521,0.9761218284904247,0.4724973364711048,0.35739909746318754,0.013654662623600955,0.0035698818481924104,0.5,0.4,0.5,-3.812305330914162,0,,,,,B_audit_hold,masked source F-state plus supplied map/c/action/query; target CSI supervision-only,152,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
17,response,fixture-bank-12,fixture-base-12,e23949edbfe2dbe6dc73b97687bd3eed5fbc5d7bd72ecd8b2badea6dfbfe472e,6463436db265d0630ec29aedc7d2a81185d2aabc35176c8ae2d63488125aa5ff,source-a,source_final_unseen_bank,0.10885001851355837,0.10795003953623045,,,0,0,312,0.0,0.11188817327917885,0.110213964803012,0.14630839676504728,0.11109629930561347,1.007494109065317,0.10692095075784869,1.00473780252988,,,1.025800341976313,0.10291748493909836,1.0253956852297306,,,0,0,40,0.0,-0.051636589735360075,0.9457601027922878,0.4616615327335799,0.5373000724433549,0.022560065027956412,0.019464595408297036,0.3,0.5,0.5,-2.4938140498031225,0,,,,,B_audit_hold,masked source F-state plus supplied map/c/action/query; target CSI supervision-only,312,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
17,response,fixture-bank-13,fixture-base-13,86a59d2849e34c3a9889d58bb3b67b946ca9eb639083798f219989137e7f4536,6990e650f580327127d5e459f048e82c889840dabebaf60feb0affe30ed64d6d,source-b,source_final_unseen_bank,0.14139141621133947,0.14175466102373213,,,0,0,304,0.0,0.14235200489591898,0.14184074095323213,0.17322639306774607,0.141614252732103,0.9851965233629569,0.1341661708703019,0.9874167735087206,,,0.9977760567872795,0.13656559586524963,0.9979073929910887,,,0,0,40,0.0,0.009253091927957586,0.9558409810650156,0.5255732697157391,0.7665391619647084,0.02407453773607159,0.005365700850247204,0.45,0.3,0.6,-2.031895337391395,4,0.005550982635759517,0.0,0.0027577145097443826,0.0,B_audit_hold,masked source F-state plus supplied map/c/action/query; target CSI supervision-only,304,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
17,response,fixture-bank-14,fixture-base-14,86a59d2849e34c3a9889d58bb3b67b946ca9eb639083798f219989137e7f4536,d3ac0ba45cb8ca4a3062283c82745f423da87b60b62b7768857a4ffa9f3e71be,target-a,target:target-a,0.07668907177947856,0.07990361921499511,,,0,0,188,0.0,0.0757438123306577,0.07638628888633835,0.11678367970230387,0.07567031923844318,0.9980478676918617,0.07949983790306123,0.9968689166475092,,,1.0286991073451135,0.07899146527051926,1.0283615899629484,,,0,0,24,0.0,-0.18444275716440459,0.9400719956976915,0.4178068873578787,0.38332549864776416,0.019604875233999845,0.0034100215378338322,0.4166666666666667,0.3333333333333333,0.5,-3.1271047994488814,0,,,,,B_audit_hold,masked source F-state plus supplied map/c/action/query; target CSI supervision-only,188,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
17,response,fixture-bank-15,fixture-base-15,e23949edbfe2dbe6dc73b97687bd3eed5fbc5d7bd72ecd8b2badea6dfbfe472e,234b78d61b49dc10d04ca8d24378f3b96eae7ef419b9bbe2bb61b3933c753b5d,target-b,target:target-b,0.09460378093500667,0.09990049687894144,,,0,0,128,0.0,0.09054743392176293,0.09226252563368795,0.13365823572783475,0.0911585015528053,0.9974298461762489,0.09990049687894144,1.0014419279334437,,,0.9901785532870528,0.10186518728733063,0.9903204372443428,,,0,0,16,0.0,-0.20027173932184117,0.9482442901740824,0.5259000756481724,0.5535516417576463,0.02446611621437649,0.005038806846829592,0.25,0.375,0.5,-2.3270892481053997,0,,,,,B_audit_hold,masked source F-state plus supplied map/c/action/query; target CSI supervision-only,128,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
17,response,fixture-bank-16,fixture-base-16,e23949edbfe2dbe6dc73b97687bd3eed5fbc5d7bd72ecd8b2badea6dfbfe472e,2b37638d300a790f3426572fa00b7bf61aa934746cb588d9fb5347ccf44b354c,target-a,target:target-a,0.09253903646583016,0.09175865657899826,,,0,0,184,0.0,0.09383528289925212,0.09313967303660123,0.1273474496077407,0.09376969049041785,0.9962661526337003,0.0902992283127629,0.9952281090511351,,,1.0296690026482276,0.0907413512468338,1.029383032451676,,,0,0,24,0.0,0.0195160539711344,0.9260788724676537,0.41880454314354454,0.4080772078705581,0.025839031853814223,0.0037764148349159984,0.25,0.5,0.4166666666666667,-2.9087593815574717,0,,,,,B_audit_hold,masked source F-state plus supplied map/c/action/query; target CSI supervision-only,184,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
17,response,fixture-bank-17,fixture-base-17,86a59d2849e34c3a9889d58bb3b67b946ca9eb639083798f219989137e7f4536,b8fec4fd063826ac29c6cc8d291ad3a1a89347817c28241565eb44269fa8c24d,target-b,target:target-b,0.05086670201281472,0.051758653689222466,,,0,0,152,0.0,0.05003103834092833,0.05036005502881578,0.08284307139409787,0.050063979350814525,0.9538415334376316,0.050122603575757395,0.9564932476790264,,,1.006146258041362,0.05166744068264961,1.0061564457353285,,,0,0,20,0.0,0.10884472112115691,0.9458828732387998,0.46136853470123673,0.34950757454294773,0.013463488527543066,0.0037234383094772424,0.5,0.4,0.5,-3.8100887111528774,0,,,,,B_audit_hold,masked source F-state plus supplied map/c/action/query; target CSI supervision-only,152,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
17,full,fixture-bank-12,fixture-base-12,e23949edbfe2dbe6dc73b97687bd3eed5fbc5d7bd72ecd8b2badea6dfbfe472e,6463436db265d0630ec29aedc7d2a81185d2aabc35176c8ae2d63488125aa5ff,source-a,source_final_unseen_bank,0.10885046661282474,0.10795003953623045,,,0,0,312,0.0,0.11188840827437975,0.11021377188175871,0.1463052678832244,0.11109647405115947,1.0075308108172374,0.10692095075784869,1.0047729373101824,,,1.0258044843325766,0.10291748493909836,1.0254001495076135,,,0,0,40,0.0,-0.05163889734613665,0.945763138015532,0.4616669097134617,0.5373882547169305,0.022560048311654923,0.019464827359127863,0.3,0.525,0.5,-2.4938194421630238,0,,,,,B_audit_hold,masked source F-state plus supplied map/c/action/query; target CSI supervision-only,312,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
17,full,fixture-bank-13,fixture-base-13,86a59d2849e34c3a9889d58bb3b67b946ca9eb639083798f219989137e7f4536,6990e650f580327127d5e459f048e82c889840dabebaf60feb0affe30ed64d6d,source-b,source_final_unseen_bank,0.1413918878819665,0.14175466102373213,,,0,0,304,0.0,0.14235169087572166,0.14184045826082586,0.17322371076705564,0.14161479976147193,0.9851878151379798,0.1341661708703019,0.9874061825842032,,,0.9977829012692763,0.13656559586524963,0.9979146090388483,,,0,0,40,0.0,0.009253670715900619,0.9558432149489526,0.5255791220151723,0.766524608180735,0.02407518171856774,0.005366598073491537,0.45,0.3,0.6,-2.031906929404111,4,0.005550777540641946,0.0,0.002757483120538639,0.0,B_audit_hold,masked source F-state plus supplied map/c/action/query; target CSI supervision-only,304,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
17,full,fixture-bank-14,fixture-base-14,86a59d2849e34c3a9889d58bb3b67b946ca9eb639083798f219989137e7f4536,d3ac0ba45cb8ca4a3062283c82745f423da87b60b62b7768857a4ffa9f3e71be,target-a,target:target-a,0.07668983304911198,0.07990361921499511,,,0,0,188,0.0,0.07574378507609293,0.07638629927826913,0.11678054700027515,0.07567024018720185,0.9981105336653556,0.07949983790306123,0.996929985098799,,,1.0287175002447169,0.07899146527051926,1.0283802522997243,,,0,0,24,0.0,-0.18444897159892978,0.9400756849256755,0.4178141929686336,0.3833820224891084,0.019606581370993276,0.0034111885117382953,0.4166666666666667,0.3333333333333333,0.5,-3.1271413546116857,0,,,,,B_audit_hold,masked source F-state plus supplied map/c/action/query; target CSI supervision-only,188,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
17,full,fixture-bank-15,fixture-base-15,e23949edbfe2dbe6dc73b97687bd3eed5fbc5d7bd72ecd8b2badea6dfbfe472e,234b78d61b49dc10d04ca8d24378f3b96eae7ef419b9bbe2bb61b3933c753b5d,target-b,target:target-b,0.09460533588673825,0.09990049687894144,,,0,0,128,0.0,0.09054746230091787,0.09226244417595988,0.1336554866734323,0.09115871276913462,0.9974540187015825,0.09990049687894144,1.0014638974479413,,,0.990193163341893,0.10186518728733063,0.9903353392596508,,,0,0,16,0.0,-0.2002739295349058,0.9482474515588162,0.5259030092720963,0.5535371255200259,0.024465838123976867,0.005041217879883212,0.25,0.375,0.5,-2.3271123933534033,0,,,,,B_audit_hold,masked source F-state plus supplied map/c/action/query; target CSI supervision-only,128,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
17,full,fixture-bank-16,fixture-base-16,e23949edbfe2dbe6dc73b97687bd3eed5fbc5d7bd72ecd8b2badea6dfbfe472e,2b37638d300a790f3426572fa00b7bf61aa934746cb588d9fb5347ccf44b354c,target-a,target:target-a,0.09253874654801389,0.09175865657899826,,,0,0,184,0.0,0.09383544237747783,0.09313967655682484,0.12734448741297935,0.09376977753012057,0.996307754963944,0.0902992283127629,0.9952683025570517,,,1.0296693827073582,0.0907413512468338,1.0293836411368538,,,0,0,24,0.0,0.019516011491563786,0.9260833250036119,0.4188106094446275,0.40818831003355527,0.025839106046747454,0.0037782559462422546,0.25,0.5,0.4166666666666667,-2.9087605207079745,0,,,,,B_audit_hold,masked source F-state plus supplied map/c/action/query; target CSI supervision-only,184,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
17,full,fixture-bank-17,fixture-base-17,86a59d2849e34c3a9889d58bb3b67b946ca9eb639083798f219989137e7f4536,b8fec4fd063826ac29c6cc8d291ad3a1a89347817c28241565eb44269fa8c24d,target-b,target:target-b,0.05086665403254175,0.051758653689222466,,,0,0,152,0.0,0.05003098709994676,0.05036015384687251,0.08284036194213948,0.05006400697617761,0.953834759088371,0.050122603575757395,0.9564849715108206,,,1.0061525347096014,0.05166744068264961,1.0061629857374932,,,0,0,20,0.0,0.10884638553666923,0.9458856678762407,0.46137413403628447,0.3495321884548347,0.013462632443217664,0.0037250933982951153,0.5,0.4,0.5,-3.81010756935292,0,,,,,B_audit_hold,masked source F-state plus supplied map/c/action/query; target CSI supervision-only,152,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
23,endpoint,fixture-bank-12,fixture-base-12,e23949edbfe2dbe6dc73b97687bd3eed5fbc5d7bd72ecd8b2badea6dfbfe472e,6463436db265d0630ec29aedc7d2a81185d2aabc35176c8ae2d63488125aa5ff,source-a,source_final_unseen_bank,0.11007891787252487,0.10795003953623045,,,0,0,312,0.0,0.10924048012457255,0.10965567513447003,0.12890532666053756,0.1129556576555676,0.9933947015350565,0.10692095075784869,0.9941162438639547,,,1.0184670955381028,0.10291748493909836,1.0183295900292246,,,0,0,40,0.0,-0.003910481041862401,0.977474287447528,0.4529967745180719,0.5285282667482236,0.02270289994591322,0.0194587576579004,0.5,0.4,0.5,-2.4824117110531083,0,,,,,B_audit_hold,masked source F-state plus supplied map/c/action/query; target CSI supervision-only,312,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
23,endpoint,fixture-bank-13,fixture-base-13,86a59d2849e34c3a9889d58bb3b67b946ca9eb639083798f219989137e7f4536,6990e650f580327127d5e459f048e82c889840dabebaf60feb0affe30ed64d6d,source-b,source_final_unseen_bank,0.14050506341000482,0.14175466102373213,,,0,0,304,0.0,0.143603544269848,0.14318326685789232,0.15894508121499487,0.14081237854159798,0.9665479045678081,0.1341661708703019,0.9655908599506253,,,0.9930158364070897,0.13656559586524963,0.9928097421747506,,,0,0,40,0.0,-0.010148761160446645,0.9821587676696882,0.5310590881104063,0.7812504507476454,0.02419724129919737,0.0052382522785017205,0.5,0.3,0.6,-2.0258705939867663,4,0.0032591970640759626,0.0,0.002902421283301761,0.0,B_audit_hold,masked source F-state plus supplied map/c/action/query; target CSI supervision-only,304,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
23,endpoint,fixture-bank-14,fixture-base-14,86a59d2849e34c3a9889d58bb3b67b946ca9eb639083798f219989137e7f4536,d3ac0ba45cb8ca4a3062283c82745f423da87b60b62b7768857a4ffa9f3e71be,target-a,target:target-a,0.07383882371036118,0.07990361921499511,,,0,0,188,0.0,0.07485576162336671,0.0765434120683782,0.10004898463728387,0.0757578714661926,0.9844257555313508,0.07949983790306123,0.9849167678920029,,,1.0174685241200174,0.07899146527051926,1.017303814316672,,,0,0,24,0.0,-0.024828243747507778,0.9745574623271415,0.43467177827880094,0.36812899353704914,0.019530326526724123,0.003216241606083324,0.5,0.3333333333333333,0.5,-3.1046240088271313,0,,,,,B_audit_hold,masked source F-state plus supplied map/c/action/query; target CSI supervision-only,188,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
23,endpoint,fixture-bank-15,fixture-base-15,e23949edbfe2dbe6dc73b97687bd3eed5fbc5d7bd72ecd8b2badea6dfbfe472e,234b78d61b49dc10d04ca8d24378f3b96eae7ef419b9bbe2bb61b3933c753b5d,target-b,target:target-b,0.08797323567790377,0.09990049687894144,,,0,0,128,0.0,0.09413976608655386,0.09608830759660947,0.11834855059826593,0.08812414574141235,0.9636388050010376,0.09990049687894144,0.9624994267901482,,,0.985305344313779,0.10186518728733063,0.9851367119854111,,,0,0,16,0.0,-0.0017872426233344063,0.9809153277699548,0.5144688275019863,0.5681519784843163,0.02479116565595117,0.004780420928991894,0.5,0.25,0.5,-2.319736090321715,0,,,,,B_audit_hold,masked source F-state plus supplied map/c/action/query; target CSI supervision-only,128,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
23,endpoint,fixture-bank-16,fixture-base-16,e23949edbfe2dbe6dc73b97687bd3eed5fbc5d7bd72ecd8b2badea6dfbfe472e,2b37638d300a790f3426572fa00b7bf61aa934746cb588d9fb5347ccf44b354c,target-a,target:target-a,0.0949254579639123,0.09175865657899826,,,0,0,184,0.0,0.09441490722915316,0.09283446784661607,0.11120036388228563,0.09404119362896941,0.9866885241523136,0.0902992283127629,0.9872391653018732,,,1.022345750208569,0.0907413512468338,1.0221630969881035,,,0,0,24,0.0,-0.03353514296672851,0.9696518272497535,0.4121555897467079,0.3848689887494934,0.025846607900545476,0.0035519022129659023,0.5,0.5,0.4166666666666667,-2.8954332858769893,0,,,,,B_audit_hold,masked source F-state plus supplied map/c/action/query; target CSI supervision-only,184,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
23,endpoint,fixture-bank-17,fixture-base-17,86a59d2849e34c3a9889d58bb3b67b946ca9eb639083798f219989137e7f4536,b8fec4fd063826ac29c6cc8d291ad3a1a89347817c28241565eb44269fa8c24d,target-b,target:target-b,0.05207672842726847,0.051758653689222466,,,0,0,152,0.0,0.05209742010713859,0.05074051852202382,0.06873269533282775,0.049123363472154284,0.9368327477017571,0.050122603575757395,0.9365783603803395,,,0.9978638838952004,0.05166744068264961,0.9974149148592194,,,0,0,20,0.0,0.03965680077113091,0.9778569432376856,0.47343037308391683,0.36450377506850046,0.013724867163898997,0.0035532311897705144,0.5,0.4,0.5,-3.7901463523644257,0,,,,,B_audit_hold,masked source F-state plus supplied map/c/action/query; target CSI supervision-only,152,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
23,alignment,fixture-bank-12,fixture-base-12,e23949edbfe2dbe6dc73b97687bd3eed5fbc5d7bd72ecd8b2badea6dfbfe472e,6463436db265d0630ec29aedc7d2a81185d2aabc35176c8ae2d63488125aa5ff,source-a,source_final_unseen_bank,0.11007877753156187,0.10795003953623045,,,0,0,312,0.0,0.10923951414301575,0.10965484752262601,0.12890924647286228,0.11295741483624107,0.9934010079033839,0.10692095075784869,0.9941237279761118,,,1.0184741424037522,0.10291748493909836,1.0183367153226333,,,0,0,40,0.0,-0.003872108745581926,0.977476108308138,0.45299972559198365,0.5285082820166047,0.02270266989537892,0.019458667738187534,0.5,0.4,0.5,-2.4824255022279047,0,,,,,B_audit_hold,masked source F-state plus supplied map/c/action/query; target CSI supervision-only,312,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
23,alignment,fixture-bank-13,fixture-base-13,86a59d2849e34c3a9889d58bb3b67b946ca9eb639083798f219989137e7f4536,6990e650f580327127d5e459f048e82c889840dabebaf60feb0affe30ed64d6d,source-b,source_final_unseen_bank,0.14050443534238408,0.14175466102373213,,,0,0,304,0.0,0.14360391402785314,0.14318349077087453,0.15894820402649665,0.14081229916483542,0.9665651830772264,0.1341661708703019,0.9656091997557165,,,0.9929799452549503,0.13656559586524963,0.9927738968211807,,,0,0,40,0.0,-0.010172110110964633,0.982160919813986,0.531011153762274,0.7812672780440039,0.024196422543400004,0.005238149145106357,0.5,0.3,0.6,-2.025819953840434,4,0.003258447578661906,0.0,0.002902029017349275,0.0,B_audit_hold,masked source F-state plus supplied map/c/action/query; target CSI supervision-only,304,csi-pairs-v6-software-fixture,ded1ec639ff3e6fd5eba769d42db1ed36222a48af333a30a670254b30b164b74,620f300cbec1f56da4691882bc7dbe52593dc597fc62f6ae925c0f6ac72f1c6b,True,FORBIDDEN,0901433cbfe906073eae45118a1466e03afab04a766a3061a988ffe089ba4e01,9548a24a4faf5db17b5251df407b4402de033ae8648ec321c850fe6105002cf1,8128818d8ea8f5c3517d04da28955f010269df61e756429957a0a032386f6c51
