step,total_loss,endpoint_loss,alignment_loss,response_loss,gradient_norm
1,3.995176315307617,2.994783401489258,1.0003927946090698,0.0,0.6045229094326062
2,5.902864456176758,4.903068542480469,0.9997959136962891,0.0,2.3196859242501593
