step,total_loss,endpoint_loss,alignment_loss,response_loss,gradient_norm
1,3.511112928390503,2.994783401489258,0.0,0.5163295865058899,0.6782281566201318
2,5.91099739074707,4.894912242889404,0.0,1.0160852670669556,2.631617370215899
