step,total_loss,endpoint_loss,alignment_loss,response_loss,gradient_norm
1,5.003808975219727,4.004190444946289,0.9996185898780823,0.0,0.8763607045863012
2,4.154233932495117,3.152700901031494,1.001532793045044,0.0,0.8449530001032736
