step,total_loss,endpoint_loss,alignment_loss,response_loss,gradient_norm
1,4.733912944793701,4.004190444946289,0.0,0.7297225594520569,1.093053905974252
2,3.7513999938964844,3.152254581451416,0.0,0.5991454124450684,0.7056138463881736
