seed,pair_id,condition,cgs_score,response_score,checkpoint_sha256,compatibility_probe_sha256,response_probe_sha256,representation_scope
17,fixture-bank-12:1:3:4:3,correct,0.4983319342136383,-1.7376469617800618,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:1:3:4:3,map_swap,0.4983324706554413,-1.7376517028123903,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:1:3:4:3,map_removed,0.4983515441417694,-1.7376518449404896,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:1:3:5:1,correct,0.4983265697956085,-1.1382299019567705,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:1:3:5:1,map_swap,0.49832549691200256,-1.1382270733781343,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:1:3:5:1,map_removed,0.4983457326889038,-1.1382284350658347,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:1:3:5:3,correct,0.4984348714351654,-1.1191243371108386,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:1:3:5:3,map_swap,0.4984361231327057,-1.1191263995304452,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:1:3:5:3,map_removed,0.4984550178050995,-1.1191249511991632,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:2:2,correct,0.4976215064525604,-1.3268759082234203,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:2:2,map_swap,0.49761030077934265,-1.326876458431466,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:2:2,map_removed,0.4976258873939514,-1.3268883368650592,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:2:3,correct,0.4979945719242096,-0.9955473842389018,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:2:3,map_swap,0.49800562858581543,-0.9955465851333121,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:2:3,map_removed,0.49801182746887207,-0.9955532157983906,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:3:2,correct,0.4974774420261383,-0.9875733019319101,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:3:2,map_swap,0.4974658787250519,-0.9875726194523715,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:3:2,map_removed,0.49748218059539795,-0.9875734034266385,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:3:3,correct,0.49747100472450256,-1.14244281288435,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:3:3,map_swap,0.49748334288597107,-1.1424436673471234,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:3:3,map_removed,0.4974890649318695,-1.1424473221479832,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:4:2,correct,0.4983678162097931,-1.817011025236601,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:4:2,map_swap,0.4983559846878052,-1.817010065585567,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:4:2,map_removed,0.4983751177787781,-1.8170214595994914,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:4:3,correct,0.4983319342136383,-1.9660076297236893,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:4:3,map_swap,0.49834397435188293,-1.966008747195773,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:4:3,map_removed,0.4983515441417694,-1.9660193169779774,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:5:2,correct,0.4982515573501587,-1.2654475515194572,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:5:2,map_swap,0.49823978543281555,-1.265448147881734,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:5:2,map_removed,0.49825918674468994,-1.2654547793709459,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:5:3,correct,0.4984348714351654,-1.1442943538164427,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:5:3,map_swap,0.49844664335250854,-1.1442934663016877,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:5:3,map_removed,0.4984550178050995,-1.1442988244511894,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:6:2,correct,0.49773213267326355,-1.4774227864671206,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:6:2,map_swap,0.49772030115127563,-1.4774235302690948,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:6:2,map_removed,0.49773743748664856,-1.4774269599216914,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:6:3,correct,0.49804311990737915,-1.1791795639826934,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:6:3,map_swap,0.4980548322200775,-1.179179122634541,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:6:3,map_removed,0.49806085228919983,-1.1791797235618973,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:7:2,correct,0.49819350242614746,-1.8573772864795997,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:7:2,map_swap,0.49818113446235657,-1.8573773231107569,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
17,fixture-bank-12:2:3:7:2,map_removed,0.4982014298439026,-1.8573785859741574,b4f69e0ade1b7e5d32b5b22e1d6c8c5d742bea3c726d96399ab0d50ffad98700,8229d7594d680a33b632ebd8130625d61e592d7058643923043c9a62d171d3c7,098adf3d3f50f17eed83b27f2015d0c02fc7f70da7729f4d18251586017f25fc,formal_model.retained_representation
