step,total_loss,endpoint_loss,alignment_loss,response_loss,gradient_norm
1,3.9527902603149414,2.9528274536132812,0.9999628067016602,0.0,0.7327722970052576
2,5.249732971191406,4.250096321105957,0.9996366500854492,0.0,2.015611844764559
